AllStar,Year,Player,PER,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,SsnScr,SsnScr_norm,PosGrp,Percentile
False,2019,Daryl Macon,5.5,-0.1,0.0,0.0,-0.022000000000000002,-5.1,-2.1,-7.2,-0.1,0.13372270949802528,0.21346379687493366,BackCourt,0.8925619834710744
False,2019,J.P. Macura,5.7,0.0,0.0,0.0,-0.11,-6.2,-4.3,-10.5,0.0,0.10047392735198551,0.16038821005049855,BackCourt,0.9710743801652892
False,2019,Ian Mahinmi,12.0,0.5,0.5,1.0,0.092,-2.3,1.3,-1.0,0.1,0.19790151344477838,0.315913494617322,FrontCourt,0.6875
False,2019,Thon Maker,11.3,0.5,1.5,2.0,0.099,-2.4,1.7,-0.7,0.3,0.23765118255571355,0.37936655599182095,FrontCourt,0.5451388888888888
False,2019,Boban Marjanovic,24.2,2.1,0.9,3.0,0.212,1.4,0.5,1.9,0.7,0.27282510534296567,0.4355152770081526,FrontCourt,0.3993055555555556
False,2019,Lauri Markkanen,17.1,1.3,1.5,2.7,0.078,-0.3,-1.6,-1.9,0.0,0.3372425755807467,0.5383459617411586,FrontCourt,0.25
False,2019,Jarell Martin,9.4,0.1,0.4,0.5,0.073,-3.1,-0.8,-3.9,-0.2,0.1804764901819923,0.2880976386548515,FrontCourt,0.7638888888888888
False,2019,Frank Mason,12.4,0.0,0.3,0.3,0.033,-2.0,-2.5,-4.5,-0.3,0.1894839453413971,0.30247638992099785,BackCourt,0.6611570247933884
False,2019,Yante Maten,5.7,0.0,0.0,0.0,-0.026000000000000002,-8.9,-1.7,-10.6,0.0,0.07864916852794494,0.12554898265264053,FrontCourt,0.9861111111111112
False,2019,Wesley Matthews,10.3,1.1,1.5,2.7,0.062,-0.3,-1.2,-1.5,0.3,0.32418299707800574,0.5174987382347987,FrontCourt,0.28125
False,2019,Luc Mbah a Moute,6.7,0.0,0.0,0.0,0.009000000000000001,-3.3,-2.1,-5.4,-0.1,0.12844221839627748,0.20503446064494923,FrontCourt,0.9444444444444444
False,2019,Tahjere McCall,9.6,0.0,0.0,0.0,0.055,-3.8,-5.9,-9.8,0.0,0.11519328531248352,0.18388496725504488,BackCourt,0.9504132231404958
False,2019,Patrick McCaw,7.5,0.0,0.5,0.5,0.065,-2.8,1.6,-1.2,0.1,0.17112001354049253,0.2731617385615643,BackCourt,0.743801652892562
False,2019,CJ McCollum,17.0,4.0,1.7,5.6,0.114,2.2,-1.9,0.3,1.3,0.38946181196348156,0.6217044018296977,BackCourt,0.1074380165289256
False,2019,T.J. McConnell,13.4,1.2,1.7,2.9,0.094,-1.7,0.0,-1.6,0.1,0.2704826451033567,0.43177596856419015,BackCourt,0.4049586776859504
False,2019,Doug McDermott,11.6,1.8,1.1,2.9,0.10300000000000001,0.0,-2.1,-2.1,0.0,0.24847690232923364,0.39664783346095395,FrontCourt,0.5069444444444444
False,2019,JaVale McGee,21.8,3.0,2.9,5.9,0.171,-0.9,2.8,1.9,1.7,0.37791690646306864,0.6032750761606956,FrontCourt,0.1527777777777778
False,2019,Rodney McGruder,9.4,0.4,1.6,1.9,0.059000000000000004,-1.9,-0.1,-2.0,0.0,0.26935453686922683,0.42997515052926405,BackCourt,0.4132231404958677
False,2019,Alfonzo McKinnie,11.2,1.2,0.9,2.1,0.1,-0.9,-1.5,-2.5,-0.1,0.23636641210145554,0.37731565543567647,FrontCourt,0.5520833333333333
False,2019,Ben McLemore,10.5,0.1,0.1,0.2,0.055,-1.1,-2.6,-3.7,-0.1,0.15249454264175605,0.24342958796760267,BackCourt,0.8305785123966942
False,2019,Jordan McRae,14.3,0.3,0.2,0.5,0.066,-1.9,-1.8,-3.7,-0.1,0.17613659452870953,0.2811697906650196,BackCourt,0.731404958677686
False,2019,Jodie Meeks,16.0,0.2,0.1,0.3,0.153,1.4,-2.2,-0.8,0.0,0.1625971967768844,0.259556623669273,BackCourt,0.7768595041322314
False,2019,Salah Mejri,16.1,0.5,0.6,1.1,0.136,-1.6,3.5,1.9,0.4,0.21105346814609893,0.33690817979390736,FrontCourt,0.6354166666666667
False,2019,De'Anthony Melton,9.9,-0.8,0.8,0.0,0.002,-3.5,1.0,-2.6,-0.1,0.24201585018015764,0.38633394789337894,BackCourt,0.5206611570247934
False,2019,Chimezie Metu,6.4,-0.5,0.2,-0.3,-0.099,-9.0,-0.2,-9.2,-0.3,0.14310407316174195,0.22843942453787053,FrontCourt,0.9166666666666666
True,2019,Khris Middleton,16.5,2.5,3.6,6.1,0.12300000000000001,0.7,0.1,0.8,1.7,0.420326799681017,0.6709746977533725,FrontCourt,0.06597222222222221
False,2019,C.J. Miles,9.0,-0.2,0.9,0.7,0.040999999999999995,-2.1,-1.4,-3.4,-0.3,0.21744776278520417,0.3471154992322006,FrontCourt,0.6111111111111112
False,2019,Darius Miller,8.4,1.1,0.6,1.6,0.045,-0.1,-1.5,-1.7,0.1,0.27196260788680143,0.43413845789882616,FrontCourt,0.40625
False,2019,Malcolm Miller,13.7,0.1,0.1,0.2,0.13,1.8,-3.8,-2.0,0.0,0.14179474422081945,0.2263493208588714,FrontCourt,0.9201388888888888
False,2019,Patty Mills,13.2,2.2,1.2,3.5,0.087,1.5,-2.0,-0.5,0.7,0.30654687072982834,0.48934589488769625,BackCourt,0.25619834710743805
False,2019,Paul Millsap,17.9,3.2,2.9,6.1,0.155,0.5,1.9,2.4,2.1,0.371693264261158,0.5933401720610256,FrontCourt,0.16319444444444442
False,2019,Shake Milton,9.3,0.1,0.3,0.3,0.059000000000000004,-2.1,-0.6,-2.7,0.0,0.15287170109176618,0.24403165230704693,BackCourt,0.8223140495867769
False,2019,Nikola Mirotic,17.2,2.0,1.4,3.5,0.133,1.2,-1.2,0.0,0.6,0.293018643210874,0.46775055912143587,FrontCourt,0.3402777777777778
False,2019,Donovan Mitchell,17.2,1.3,3.7,5.0,0.092,0.8,-0.2,0.6,1.7,0.4601260513690115,0.7345069086245999,BackCourt,0.037190082644628086
False,2019,Naz Mitrou-Long,2.2,-0.2,0.1,-0.1,-0.046,-7.0,-1.9,-8.9,-0.1,0.14843989577114156,0.23695708737860421,BackCourt,0.8512396694214877
False,2019,Malik Monk,11.8,-0.4,0.7,0.3,0.012,-1.1,-2.7,-3.9,-0.6,0.26985097694698706,0.4307676261253493,BackCourt,0.40909090909090906
False,2019,Greg Monroe,16.0,0.4,0.7,1.1,0.10800000000000001,-2.9,-0.7,-3.6,-0.2,0.20379969450415011,0.32532885965378877,FrontCourt,0.6527777777777778
False,2019,E'Twaun Moore,11.5,1.2,0.5,1.7,0.055,-0.2,-1.9,-2.2,-0.1,0.2622758800971266,0.41867537237625485,BackCourt,0.44628099173553715
False,2019,Eric Moreland,6.7,-0.1,0.1,0.0,0.032,-7.4,2.6,-4.8,0.0,0.1653297129858194,0.2639185849783966,FrontCourt,0.8263888888888888
False,2019,Jaylen Morris,12.2,0.0,0.1,0.1,0.084,-3.8,0.9,-3.0,0.0,0.12954214362831573,0.20679028968244637,BackCourt,0.9173553719008265
False,2019,Marcus Morris,14.2,2.1,2.5,4.5,0.10400000000000001,-0.4,-1.0,-1.4,0.3,0.3600269900318248,0.5747171034608906,FrontCourt,0.17708333333333337
False,2019,Markieff Morris,11.7,0.6,1.1,1.6,0.061,-1.7,-1.1,-2.8,-0.3,0.27251514484341777,0.43502048188051035,FrontCourt,0.4027777777777778
False,2019,Monte Morris,16.2,4.4,1.8,6.2,0.151,1.5,-1.3,0.2,1.1,0.300429114043487,0.47958001760682406,BackCourt,0.2851239669421488
False,2019,Donatas Motiej?nas,-0.5,-0.1,0.0,-0.1,-0.24600000000000002,-11.2,-0.3,-11.5,0.0,0.13958578621656728,0.2228231242652262,FrontCourt,0.9340277777777778
False,2019,Johnathan Motley,18.9,0.1,0.2,0.3,0.092,-1.8,-1.4,-3.2,0.0,0.1694577710172152,0.2705082730307078,FrontCourt,0.7986111111111112
False,2019,Emmanuel Mudiay,14.6,0.1,0.7,0.8,0.023,-0.5,-1.9,-2.4,-0.2,0.3130002317660355,0.4996475030032114,BackCourt,0.2479338842975206
False,2019,Jamal Murray,16.0,2.8,2.3,5.1,0.1,1.1,-1.0,0.1,1.3,0.3996397312611956,0.637951584568758,BackCourt,0.09090909090909094
False,2019,Džanan Musa,5.8,-0.2,0.0,-0.1,-0.152,-7.6,-2.8,-10.4,-0.1,0.12024785082059633,0.1919536546826712,BackCourt,0.9338842975206612
False,2019,Mike Muscala,10.8,1.2,1.2,2.5,0.091,-0.3,-0.3,-0.7,0.4,0.26536128360786587,0.42360065358515364,FrontCourt,0.4305555555555556
False,2019,Sviatoslav Mykhailiuk,6.0,-0.4,0.3,-0.1,-0.012,-3.6,-2.1,-5.7,-0.4,0.1599826831593674,0.2553830318697093,FrontCourt,0.84375
False,2019,Abdel Nader,8.8,0.0,0.9,0.9,0.062,-4.2,-0.9,-5.1,-0.5,0.20186930611430506,0.322247348393013,FrontCourt,0.6666666666666667
False,2019,Larry Nance,18.6,3.3,1.6,4.9,0.131,1.4,2.6,4.0,2.7,0.3454331745651511,0.5514207518381746,FrontCourt,0.2222222222222222
False,2019,Shabazz Napier,15.3,1.0,1.0,2.0,0.098,0.5,-1.1,-0.7,0.3,0.25414306300225936,0.40569282047555943,BackCourt,0.47107438016528924
False,2019,Raul Neto,13.5,0.5,0.6,1.1,0.11599999999999999,-1.0,-0.6,-1.6,0.0,0.20228494901148733,0.32291084609889764,BackCourt,0.6198347107438016
False,2019,Georges Niang,13.0,0.7,0.7,1.3,0.12300000000000001,-0.2,-0.8,-1.1,0.1,0.2092860330518243,0.33408679360325855,FrontCourt,0.6388888888888888
False,2019,Joakim Noah,18.6,1.0,1.2,2.2,0.15,-1.9,3.5,1.6,0.6,0.23967964968945699,0.3826046319912553,FrontCourt,0.5381944444444444
False,2019,Nerlens Noel,19.3,1.9,2.5,4.3,0.198,-1.6,5.5,3.9,1.6,0.2852328312091543,0.45532193725249254,FrontCourt,0.35416666666666663
True,2019,Dirk Nowitzki,9.6,-0.5,0.8,0.3,0.016,-3.8,-2.1,-5.9,-0.8,0.22936557988356313,0.36614010991969403,FrontCourt,0.5798611111111112
False,2019,Frank Ntilikina,6.0,-1.3,0.4,-0.8,-0.045,-4.5,-1.2,-5.7,-0.8,0.2058106964259731,0.3285390556434345,BackCourt,0.6033057851239669
False,2019,James Nunnally,7.3,0.1,0.0,0.1,0.035,-1.6,-4.8,-6.4,-0.1,0.1434499038780483,0.22899147989223664,FrontCourt,0.9131944444444444
False,2019,Jusuf Nurkic,23.4,4.4,3.3,7.8,0.18899999999999997,1.6,3.6,5.1,3.5,0.43138719548417265,0.6886305924921494,FrontCourt,0.05555555555555558
False,2019,David Nwaba,12.5,1.1,0.3,1.4,0.069,-1.1,-0.6,-1.7,0.1,0.226691824913984,0.3618719501593804,BackCourt,0.5619834710743802
False,2019,Royce O'Neale,9.0,0.7,2.5,3.3,0.094,-2.0,2.1,0.1,0.9,0.2810210971378625,0.44859867573871987,FrontCourt,0.38541666666666663
False,2019,Kyle O'Quinn,16.8,0.2,0.8,1.0,0.125,-2.4,4.1,1.8,0.4,0.21337856157320284,0.34061976530471305,FrontCourt,0.625
False,2019,Semi Ojeleye,8.5,0.2,0.5,0.7,0.057,-2.5,-1.7,-4.3,-0.3,0.18587818624192984,0.29672045638601374,FrontCourt,0.7395833333333333
False,2019,Jahlil Okafor,17.9,1.4,0.8,2.2,0.115,-1.7,-0.5,-2.3,-0.1,0.25346752608588763,0.40461444960168763,FrontCourt,0.48958333333333337
False,2019,Elie Okobo,7.6,-0.7,0.2,-0.5,-0.027000000000000003,-3.7,-2.2,-5.9,-0.9,0.2254384108495933,0.359871104332627,BackCourt,0.5661157024793388
False,2019,Josh Okogie,9.4,-0.1,1.4,1.2,0.034,-2.0,0.4,-1.7,0.1,0.2903255379241708,0.4634515101263801,BackCourt,0.32644628099173556
False,2019,Victor Oladipo,17.6,0.4,1.9,2.3,0.09699999999999999,1.3,1.0,2.3,1.3,0.2852853591493697,0.45540578848167035,BackCourt,0.3471074380165289
False,2019,Kelly Olynyk,14.4,2.3,2.5,4.7,0.126,0.3,0.8,1.1,1.4,0.3440525177099224,0.5492167862170407,FrontCourt,0.22569444444444442
False,2019,Cedi Osman,11.5,1.2,0.2,1.5,0.028999999999999998,-0.4,-1.7,-2.1,-0.1,0.3568680891879043,0.5696744972302364,FrontCourt,0.1875
False,2019,Kelly Oubre,15.2,0.9,1.3,2.2,0.054000000000000006,-0.9,-1.2,-2.2,-0.1,0.3468312834739278,0.5536525764641671,FrontCourt,0.2152777777777778
False,2019,Zaza Pachulia,13.7,1.1,1.3,2.3,0.128,-2.1,2.4,0.2,0.5,0.24450226385960452,0.39030305162010487,FrontCourt,0.5173611111111112
False,2019,Jabari Parker,15.5,0.1,1.3,1.4,0.039,-1.5,-0.5,-2.1,0.0,0.3339778784606101,0.533134471145978,FrontCourt,0.26388888888888884
False,2019,Tony Parker,15.3,0.6,0.3,0.9,0.044000000000000004,-1.5,-3.7,-5.3,-0.8,0.24349138984739663,0.3886893765336658,BackCourt,0.5123966942148761
False,2019,Chandler Parsons,8.5,-0.6,0.6,0.0,-0.004,-3.7,-0.6,-4.3,-0.3,0.19190251409002534,0.30633719165036205,FrontCourt,0.7152777777777778
False,2019,Patrick Patterson,8.1,0.2,0.9,1.1,0.064,-3.0,-0.6,-3.7,-0.4,0.2012724649498689,0.3212946008636662,FrontCourt,0.6736111111111112
False,2019,Justin Patton,10.5,0.0,0.0,0.0,0.079,-2.3,2.1,-0.2,0.0,0.11505937440540337,0.18367120303522316,FrontCourt,0.9618055555555556
False,2019,Chris Paul,19.7,4.4,2.2,6.6,0.172,2.9,0.2,3.0,2.4,0.37716709162626344,0.6020781342005871,BackCourt,0.12809917355371903
False,2019,Cameron Payne,11.5,0.1,0.3,0.5,0.031,-1.9,-1.6,-3.5,-0.3,0.20988958060960342,0.33505024666042255,BackCourt,0.5826446280991735
False,2019,Elfrid Payton,14.0,0.6,0.9,1.5,0.057999999999999996,-0.7,-0.1,-0.9,0.4,0.2736042534950178,0.4367590442298121,BackCourt,0.39669421487603307
False,2019,Gary Payton,36.9,0.1,0.0,0.1,0.358,9.8,5.2,14.9,0.1,0.18165153660350908,0.28997338490306057,BackCourt,0.6859504132231404
False,2019,Theo Pinson,8.1,-0.2,0.2,0.0,0.004,-3.7,-1.0,-4.8,-0.1,0.16710656295854961,0.26675500029693094,BackCourt,0.7603305785123967
False,2019,Mason Plumlee,17.8,2.9,2.9,5.8,0.16,-0.1,3.9,3.8,2.6,0.3515035657271783,0.5611110187406823,FrontCourt,0.20486111111111116
False,2019,Miles Plumlee,18.9,0.4,0.1,0.5,0.145,0.2,-0.3,-0.1,0.1,0.1711900490972732,0.27327353749177424,FrontCourt,0.7916666666666666
False,2019,Jakob Pöltl,19.4,3.5,1.6,5.1,0.193,1.5,2.7,4.2,2.0,0.28517352306724747,0.45522726267399677,FrontCourt,0.35763888888888884
False,2019,Quincy Pondexter,13.2,0.5,0.3,0.8,0.128,-0.8,-0.6,-1.4,0.0,0.18998052249205016,0.3032690843288337,FrontCourt,0.7256944444444444
False,2019,Otto Porter,15.9,1.8,1.5,3.2,0.09300000000000001,0.4,0.1,0.5,1.0,0.3126140615474293,0.49903105302689,FrontCourt,0.30208333333333337
False,2019,Bobby Portis,16.1,0.5,1.1,1.6,0.06,-1.2,-1.7,-2.9,-0.3,0.2983529793920838,0.4762658491519986,FrontCourt,0.32638888888888884
False,2019,Dwight Powell,20.4,5.6,1.9,7.5,0.215,2.8,1.2,4.0,2.5,0.3400384382795587,0.5428090441111596,FrontCourt,0.23611111111111116
False,2019,Norman Powell,13.3,1.0,1.4,2.4,0.102,-0.4,-0.3,-0.7,0.4,0.2523191550693845,0.4027812857484866,BackCourt,0.48347107438016534
False,2019,Alex Poythress,12.2,0.4,0.2,0.5,0.086,-1.6,-0.7,-2.2,0.0,0.17471441980447663,0.2788995493754592,FrontCourt,0.78125
False,2019,Zhou Qi,80.4,0.0,0.0,0.0,1.261,22.1,-12.6,9.5,0.0,0.13764730975703626,0.21972870188358667,FrontCourt,0.9409722222222222
False,2019,Ivan Rabb,16.1,1.2,0.9,2.1,0.13699999999999998,-1.3,0.7,-0.6,0.2,0.22137418168582457,0.35338330736886053,FrontCourt,0.6041666666666667
False,2019,Chasson Randle,9.9,0.4,0.2,0.6,0.040999999999999995,-1.4,-3.0,-4.4,-0.4,0.20904310756047875,0.3336990075799646,BackCourt,0.5950413223140496
False,2019,Julius Randle,21.0,4.2,1.9,6.1,0.131,1.8,-0.4,1.4,1.9,0.4433788436332974,0.7077730609203579,FrontCourt,0.04861111111111116
False,2019,J.J. Redick,15.1,4.6,1.2,5.9,0.11800000000000001,2.7,-3.3,-0.7,0.8,0.37250835361793955,0.5946413128286939,BackCourt,0.1322314049586777
False,2019,Davon Reed,8.1,0.0,0.0,0.1,0.064,-2.9,-1.3,-4.2,0.0,0.110373488519589,0.17619104505260788,BackCourt,0.9628099173553719
False,2019,Cameron Reynolds,10.4,0.3,0.1,0.4,0.078,-0.1,-2.2,-2.3,0.0,0.16064105936453485,0.2564340088133767,BackCourt,0.7892561983471075
False,2019,Josh Richardson,14.0,3.0,2.6,5.6,0.106,1.0,-0.4,0.6,1.7,0.3840172482077049,0.6130131536789645,BackCourt,0.11570247933884292
False,2019,Malachi Richardson,0.9,-0.2,0.1,-0.1,-0.06,-6.3,-4.5,-10.8,-0.2,0.1451048543385179,0.2316333049813176,BackCourt,0.859504132231405
False,2019,Austin Rivers,7.7,0.4,0.8,1.2,0.027999999999999997,-2.0,-1.5,-3.5,-0.7,0.2791473311059746,0.44560755169461747,BackCourt,0.36363636363636365
False,2019,Devin Robinson,20.6,0.2,0.1,0.3,0.175,-0.2,1.2,1.0,0.1,0.14975888135794285,0.23906260612286861,FrontCourt,0.8923611111111112
False,2019,Duncan Robinson,7.6,0.0,0.2,0.2,0.051,-2.6,-1.6,-4.2,-0.1,0.15076804909427458,0.24067355745259944,FrontCourt,0.8819444444444444
False,2019,Glenn Robinson,8.7,0.1,0.6,0.7,0.054000000000000006,-3.5,-0.8,-4.2,-0.3,0.18505647480585055,0.2954087446824483,FrontCourt,0.7465277777777778
False,2019,Jerome Robinson,7.2,-0.2,0.3,0.1,0.012,-2.8,-1.5,-4.3,-0.2,0.16151845451355412,0.2578346093588814,BackCourt,0.78099173553719
False,2019,Mitchell Robinson,22.0,4.0,2.2,6.1,0.217,0.5,5.2,5.7,2.7,0.3199804701669497,0.5107901742648445,FrontCourt,0.29166666666666663
False,2019,Rajon Rondo,12.1,-0.2,1.5,1.3,0.047,-2.0,0.5,-1.6,0.1,0.27866790782030926,0.44484224028825614,BackCourt,0.3677685950413223
False,2019,Derrick Rose,19.5,2.6,0.3,3.0,0.102,2.3,-2.9,-0.6,0.5,0.2904289673415608,0.46361661623459094,BackCourt,0.3223140495867769
False,2019,Terrence Ross,15.4,1.7,2.6,4.3,0.095,1.0,-1.3,-0.3,0.9,0.34630885856628674,0.5528186208497041,BackCourt,0.1900826446280992
False,2019,Terry Rozier,12.9,0.9,2.3,3.2,0.086,-1.0,0.2,-0.7,0.6,0.30101127006812783,0.48050932300199545,BackCourt,0.27685950413223137
False,2019,Ricky Rubio,14.0,0.9,2.8,3.7,0.095,-0.6,0.6,0.0,0.9,0.3633435567620009,0.5800113943817826,BackCourt,0.14462809917355368
True,2019,D'Angelo Russell,19.4,2.4,2.6,5.0,0.09699999999999999,3.9,-0.5,3.4,3.3,0.4626772842755672,0.738579484367269,BackCourt,0.03305785123966942
False,2019,Domantas Sabonis,21.9,4.3,3.3,7.6,0.19699999999999998,1.5,2.2,3.7,2.6,0.38728733190649306,0.6182332429597045,FrontCourt,0.1284722222222222
False,2019,Brandon Sampson,8.5,-0.1,0.1,0.0,0.01,-2.8,-1.4,-4.2,-0.1,0.15354653109976052,0.2451088947312572,BackCourt,0.8140495867768596
False,2019,JaKarr Sampson,22.5,0.3,0.1,0.5,0.17300000000000001,0.6,-2.0,-1.5,0.0,0.16647504196409954,0.26574689277512265,FrontCourt,0.8229166666666666
False,2019,Dario Saric,13.1,2.3,1.2,3.5,0.084,0.3,-1.4,-1.1,0.5,0.33958107952783256,0.5420789546892213,FrontCourt,0.23958333333333337
False,2019,Tomáš Satoranský,14.1,3.8,0.9,4.7,0.10400000000000001,0.4,-1.0,-0.6,0.8,0.34215749658763894,0.5461917323167771,BackCourt,0.2024793388429752
False,2019,Dennis Schröder,12.7,0.4,2.4,2.9,0.06,-1.6,-1.5,-3.1,-0.6,0.3648512503622146,0.582418150882857,BackCourt,0.13636363636363635
False,2019,Mike Scott,8.6,0.4,1.2,1.6,0.053,-1.5,-1.2,-2.7,-0.2,0.2563066100841148,0.4091465268545599,FrontCourt,0.46875
False,2019,Thabo Sefolosha,12.1,0.2,1.2,1.5,0.115,-2.0,2.6,0.6,0.4,0.21227066221055585,0.33885120702920607,FrontCourt,0.6284722222222222
False,2019,Wayne Selden,8.3,-1.0,0.8,-0.3,-0.009000000000000001,-3.5,-1.6,-5.1,-1.1,0.2561815829577015,0.40894694396234404,BackCourt,0.45867768595041325
False,2019,Collin Sexton,12.0,-0.1,-0.5,-0.6,-0.011000000000000001,-1.5,-3.7,-5.2,-2.1,0.3825477375192739,0.610667349198347,BackCourt,0.1198347107438017
False,2019,Landry Shamet,11.0,2.7,0.9,3.6,0.095,1.4,-2.4,-1.0,0.5,0.2818023058285822,0.4498457322327044,BackCourt,0.3553719008264463
False,2019,Iman Shumpert,9.1,0.1,1.2,1.4,0.045,-1.5,0.1,-1.4,0.2,0.2673229866786435,0.42673215299465067,BackCourt,0.4256198347107438
False,2019,Pascal Siakam,18.7,5.7,3.6,9.3,0.175,2.0,1.4,3.4,3.5,0.4294415225947333,0.6855246823291304,FrontCourt,0.05902777777777779
False,2019,Jordan Sibert,29.7,0.0,0.0,0.0,0.183,13.0,-6.7,6.3,0.0,0.16728738183054737,0.2670436444854026,BackCourt,0.7520661157024793
True,2019,Ben Simmons,20.0,4.6,3.6,8.2,0.146,1.4,2.6,4.1,4.1,0.4631867449370292,0.7393927449388079,BackCourt,0.02892561983471076
False,2019,Jonathon Simmons,8.5,-0.8,1.1,0.3,0.013000000000000001,-4.1,-0.6,-4.8,-0.7,0.22924245840706117,0.36594356904829217,BackCourt,0.5537190082644627
False,2019,Kobi Simmons,0.0,0.0,0.0,0.0,-0.033,-6.3,-0.9,-7.3,0.0,0.018316272283311622,0.02923857167468288,BackCourt,1.0
False,2019,Anfernee Simons,11.1,0.0,0.0,0.1,0.02,-1.6,-4.7,-6.3,-0.2,0.14906769303889147,0.23795925065322426,BackCourt,0.8471074380165289
False,2019,Marcus Smart,13.1,2.2,3.1,5.3,0.11599999999999999,0.6,1.3,1.8,2.1,0.35570442030814164,0.56781691314215,BackCourt,0.1652892561983471
False,2019,Dennis Smith,12.3,-1.2,1.2,0.0,0.001,-1.7,-0.9,-2.5,-0.2,0.3056179595019374,0.48786305836419397,BackCourt,0.2603305785123967
False,2019,Ish Smith,11.8,0.5,1.1,1.7,0.064,-1.7,-1.1,-2.8,-0.2,0.24631363527345979,0.3931945740922694,BackCourt,0.5082644628099173
False,2019,J.R. Smith,7.8,-0.3,0.1,-0.2,-0.038,-3.5,-1.7,-5.2,-0.2,0.15726614639898867,0.2510465788214757,BackCourt,0.8016528925619835
False,2019,Jason Smith,9.8,0.0,0.2,0.2,0.038,-3.7,-0.6,-4.3,-0.1,0.17515740736774074,0.2796066978289844,FrontCourt,0.7777777777777778
False,2019,Zhaire Smith,9.5,0.0,0.1,0.1,0.048,-2.3,-1.7,-4.0,-0.1,0.1439832780645405,0.22984291402359028,BackCourt,0.8636363636363636
False,2019,Tony Snell,10.7,1.6,1.6,3.2,0.11699999999999999,-0.7,-0.4,-1.0,0.3,0.24356987646841957,0.3888146660390186,FrontCourt,0.5243055555555556
False,2019,Ray Spalding,14.6,0.0,0.2,0.2,0.051,-4.7,1.4,-3.4,-0.1,0.15131075139775366,0.24153988221305553,FrontCourt,0.875
False,2019,Omari Spellman,12.4,0.6,0.5,1.2,0.07,-1.0,0.0,-1.0,0.2,0.2197613351980533,0.3508086935553322,FrontCourt,0.6076388888888888
False,2019,Nik Stauskas,10.9,0.6,0.5,1.1,0.052000000000000005,-0.9,-2.2,-3.2,-0.3,0.229246215592251,0.3659495667058269,BackCourt,0.5495867768595042
False,2019,D.J. Stephens,5.5,0.0,0.0,0.0,-0.11900000000000001,-9.9,2.3,-7.6,0.0,0.11457705187996688,0.1829012635239429,BackCourt,0.9586776859504132
False,2019,Lance Stephenson,11.8,-0.1,1.2,1.1,0.049,-1.7,-0.4,-2.1,0.0,0.2632367766883695,0.4202092676700375,BackCourt,0.4421487603305785
False,2019,Edmond Sumner,7.6,-0.2,0.3,0.1,0.02,-4.1,0.5,-3.6,-0.1,0.15073658724011985,0.2406233343688031,BackCourt,0.8429752066115702
False,2019,Caleb Swanigan,4.7,-0.5,0.2,-0.2,-0.06,-7.8,0.0,-7.8,-0.3,0.1478013483007872,0.2359377633758346,FrontCourt,0.9027777777777778
False,2019,Jayson Tatum,15.1,1.6,3.4,5.0,0.09699999999999999,-1.4,0.6,-0.8,0.8,0.39774509805076996,0.6349271498986785,FrontCourt,0.10069444444444442
False,2019,Jeff Teague,15.4,1.7,0.5,2.2,0.085,0.0,-2.4,-2.4,-0.1,0.275762541300037,0.44020435513726924,BackCourt,0.3842975206611571
False,2019,Garrett Temple,8.5,0.3,2.0,2.2,0.052000000000000005,-1.7,0.6,-1.2,0.4,0.30784715587579886,0.4914215618056108,BackCourt,0.2520661157024794
False,2019,Miloš Teodosi?,6.5,-0.1,0.1,-0.1,-0.019,-2.9,-3.2,-6.1,-0.2,0.17918376573221526,0.2860340410026775,BackCourt,0.7107438016528926
False,2019,Jared Terrell,0.7,-0.4,0.0,-0.3,-0.14,-7.5,-2.9,-10.4,-0.2,0.12938046282944152,0.20653219592007033,BackCourt,0.9214876033057852
False,2019,Emanuel Terry,19.7,0.0,0.0,0.1,0.11699999999999999,-0.7,2.3,1.6,0.0,0.15379517029178938,0.24550580163047894,FrontCourt,0.8541666666666666
False,2019,Daniel Theis,17.0,2.3,1.3,3.5,0.188,0.8,1.5,2.3,1.0,0.25789224054692594,0.411677695272421,FrontCourt,0.45833333333333337
False,2019,Isaiah Thomas,7.0,-0.4,0.1,-0.3,-0.077,-4.5,-4.2,-8.7,-0.3,0.1554023391763664,0.24807135219110477,BackCourt,0.8099173553719008
False,2019,Khyri Thomas,6.2,-0.2,0.2,0.0,0.005,-4.7,-0.5,-5.2,-0.2,0.13883692494545907,0.22162770449798236,BackCourt,0.884297520661157
False,2019,Lance Thomas,6.4,-0.3,0.3,0.1,0.004,-4.1,-1.2,-5.3,-0.7,0.19486221500043885,0.3110618116967454,FrontCourt,0.7013888888888888
True,2019,Klay Thompson,16.6,2.9,2.3,5.3,0.095,1.2,-2.0,-0.8,0.8,0.4214337230819513,0.6727416980848804,BackCourt,0.07438016528925617
False,2019,Tristan Thompson,18.4,2.1,0.5,2.6,0.105,0.2,0.1,0.3,0.7,0.27071108802472993,0.432140635818904,FrontCourt,0.41666666666666663
False,2019,Sindarius Thornwell,5.2,-0.3,0.3,0.0,0.004,-5.1,1.1,-4.0,-0.2,0.1746640560127076,0.2788191528126286,BackCourt,0.7355371900826446
False,2019,Anthony Tolliver,8.6,0.6,0.5,1.2,0.052000000000000005,-1.2,-1.0,-2.2,-0.1,0.23601448528423055,0.3767538687734935,FrontCourt,0.5590277777777778
